Datetime,Badger Pass: Snow Water Equivalent,Mount Lockhart: Snow Water Equivalent,GIBSON RESERVOIR; MONTANA: Inflow,Badger Pass: Precipitation,Mount Lockhart: Precipitation
2005-07-07,0.0,0.0,680.374,0.0,0.0
2005-07-08,0.0,0.0,679.026,0.0,0.0
2005-07-09,0.0,0.0,640.709,0.0,0.0
2005-07-10,0.0,0.0,638.458,0.1,0.0
2005-07-11,0.0,0.0,631.227,0.0,0.0
2005-07-12,0.0,0.0,630.785,0.0,0.1
2005-07-13,0.0,0.0,530.458,0.0,0.0
2005-07-14,0.0,0.0,521.185,0.0,0.0
2005-07-15,0.0,0.0,528.05,0.0,0.0
2005-07-16,0.0,0.0,527.51,0.0,0.3
2005-07-17,0.0,0.0,523.28,0.0,0.0
2005-07-18,0.0,0.0,513.753,0.0,0.1
2005-07-19,0.0,0.0,472.673,0.0,0.0
2005-07-20,0.0,0.0,455.512,0.0,0.0
2005-07-21,0.0,0.0,466.171,0.0,0.0
2005-07-22,0.0,0.0,462.075,0.0,0.0
2005-07-23,0.0,0.0,426.566,0.0,0.0
2005-07-24,0.0,0.0,426.397,0.0,0.0
2005-07-25,0.0,0.0,426.256,0.0,0.0
2005-07-26,0.0,0.0,398.767,0.1,0.1
2005-07-27,0.0,0.0,379.521,0.0,0.0
2005-07-28,0.0,0.0,378.464,0.0,0.0
2005-07-29,0.0,0.0,383.407,0.1,0.0
2005-07-30,0.0,0.0,378.308,0.0,0.0
2005-07-31,0.0,0.0,384.85,0.0,0.0
2005-08-01,0.0,0.0,381.033,0.0,0.0
2005-08-02,0.0,0.0,365.51,0.0,0.0
2005-08-03,0.0,0.0,360.547,0.0,0.0
2005-08-04,0.0,0.0,371.268,0.0,0.1
2005-08-05,0.0,0.0,342.291,0.0,0.0
2005-08-06,0.0,0.0,341.383,0.0,0.0
2005-08-07,0.0,0.0,325.258,0.0,0.0
2005-08-08,0.0,0.0,324.039,0.0,0.0
2005-08-09,0.0,0.0,323.928,0.0,0.0
2005-08-10,0.0,0.0,315.391,0.0,0.1
2005-08-11,0.0,0.0,309.956,0.1,0.5
2005-08-12,0.0,0.0,265.194,0.7,0.7
2005-08-13,0.2,0.0,264.27,0.1,0.1
2005-08-14,0.0,0.0,268.752,0.0,0.0
2005-08-15,0.0,0.0,254.012,0.1,0.0
2005-08-16,0.0,0.0,256.384,0.0,0.1
2005-08-17,0.0,0.0,269.292,0.3,0.1
2005-08-18,0.0,0.0,269.381,0.1,0.2
2005-08-19,0.0,0.0,267.029,0.0,0.1
2005-08-20,0.0,0.0,266.072,0.0,0.0
2005-08-21,0.0,0.0,266.072,0.0,0.0
2005-08-22,0.0,0.0,266.072,0.0,0.5
2005-08-23,0.0,0.0,266.072,0.0,0.0
2005-08-24,0.0,0.0,265.224,0.2,0.3
2005-08-25,0.0,0.0,264.314,0.0,0.1
2005-08-26,0.0,0.0,257.244,0.1,0.0
2005-08-27,0.0,0.0,253.624,0.0,0.0
2005-08-28,0.0,0.0,252.429,0.0,0.0
2005-08-29,0.0,0.0,254.782,0.0,0.0
2005-08-30,0.0,0.0,255.661,0.0,0.0
2005-08-31,0.0,0.0,234.754,0.0,0.0
2005-09-01,0.0,0.0,195.632,0.0,0.0
2005-09-02,0.0,0.0,180.557,0.0,0.0
2005-09-03,0.0,0.0,180.614,0.0,0.0
2005-09-04,0.0,0.0,193.33,0.0,0.0
2005-09-05,0.0,0.0,198.662,0.0,0.0
2005-09-06,0.0,0.0,198.967,0.0,0.0
2005-09-07,0.0,0.0,198.767,0.0,0.0
2005-09-08,0.0,0.0,198.567,0.0,0.0
2005-09-09,0.0,0.0,198.367,0.1,0.0
2005-09-10,0.1,0.0,198.167,0.9,0.4
2005-09-11,0.4,0.1,198.715,0.5,0.3
2005-09-12,0.7,0.2,204.376,0.2,0.1
2005-09-13,0.6,0.2,177.693,0.1,0.0
2005-09-14,0.2,0.0,162.722,0.0,0.0
2005-09-15,0.0,0.0,163.224,0.0,0.0
2005-09-16,0.0,0.0,162.706,0.1,0.7
2005-09-17,0.0,0.0,163.712,0.0,0.0
2005-09-18,0.0,0.0,162.185,0.0,0.1
2005-09-19,0.0,0.0,163.695,0.0,0.0
2005-09-20,0.0,0.0,160.152,0.0,0.0
2005-09-21,0.0,0.0,160.618,0.0,0.0
2005-09-22,0.0,0.0,162.102,0.0,0.0
2005-09-23,0.0,0.0,162.085,0.1,0.0
2005-09-24,0.0,0.0,162.069,0.0,0.1
2005-09-25,0.0,0.1,160.535,0.1,0.2
2005-09-26,0.0,0.0,133.832,0.1,0.1
2005-09-27,0.0,0.0,137.165,0.0,0.0
2005-09-28,0.0,0.0,157.013,0.0,0.1
2005-09-29,0.0,0.0,165.819,1.3,0.7
2005-09-30,0.0,0.0,167.031,0.0,0.0
2005-10-01,0.0,0.0,160.897,0.4,0.3
2005-10-02,0.0,0.0,152.037,0.1,0.0
2005-10-03,0.0,0.0,152.074,0.2,0.3
2005-10-04,0.2,0.6,152.119,0.3,0.3
2005-10-05,0.3,0.7,153.664,0.0,0.0
2005-10-06,0.3,0.6,152.167,0.1,0.1
2005-10-07,0.0,0.6,152.181,0.1,0.0
2005-10-08,0.0,0.5,152.183,0.0,0.0
2005-10-09,0.0,0.4,152.183,0.0,0.0
2005-10-10,0.0,0.4,152.183,0.0,0.0
2005-10-11,0.0,0.0,152.443,0.0,0.0
2005-10-12,0.0,0.0,152.217,0.1,0.1
2005-10-13,0.0,0.0,153.755,0.0,0.1
2005-10-14,0.0,0.0,169.954,0.0,0.0
2005-10-15,0.0,0.0,179.802,0.0,0.0
2005-10-16,0.0,0.0,182.106,0.2,0.0
2005-10-17,0.0,0.0,184.939,0.0,0.0
2005-10-18,0.0,0.0,185.234,0.0,0.0
2005-10-19,0.0,0.0,184.1,0.0,0.0
2005-10-20,0.0,0.0,185.851,0.3,0.0
2005-10-21,0.0,0.0,185.94,0.0,0.0
2005-10-22,0.0,0.0,186.237,0.0,0.0
2005-10-23,0.0,0.0,186.551,0.0,0.0
2005-10-24,0.0,0.0,195.569,0.0,0.1
2005-10-25,0.0,0.0,198.634,0.0,0.0
2005-10-26,0.0,0.0,197.768,0.0,0.1
2005-10-27,0.0,0.0,199.409,0.4,0.1
2005-10-28,0.1,0.2,195.98,0.1,0.1
2005-10-29,0.2,0.3,192.962,0.0,0.0
2005-10-30,0.2,0.3,191.963,0.1,0.0
2005-10-31,0.3,0.4,192.003,0.4,0.3
2005-11-01,0.7,0.8,191.542,0.6,0.5
2005-11-02,1.1,1.0,189.558,0.1,0.0
2005-11-03,1.1,1.0,188.048,0.1,0.0
2005-11-04,1.1,1.0,188.552,0.4,0.3
2005-11-05,1.5,1.2,189.072,0.3,0.1
2005-11-06,1.9,1.3,188.066,0.5,0.2
2005-11-07,2.3,1.4,188.066,0.2,0.2
2005-11-08,2.5,1.7,188.066,0.2,0.2
2005-11-09,2.7,1.7,188.066,0.2,0.1
2005-11-10,2.8,1.9,182.981,0.0,0.1
2005-11-11,2.8,1.9,183.321,0.0,0.0
2005-11-12,2.7,1.9,182.644,0.3,0.0
2005-11-13,3.1,2.0,182.487,0.4,0.6
2005-11-14,3.5,2.6,182.475,0.3,0.2
2005-11-15,3.9,2.6,182.475,0.2,0.1
2005-11-16,4.0,2.8,182.979,0.2,0.1
2005-11-17,4.1,2.9,182.454,0.0,0.0
2005-11-18,4.1,3.0,182.372,0.0,0.0
2005-11-19,4.1,3.0,182.28,0.0,0.1
2005-11-20,4.1,3.1,182.667,0.0,0.0
2005-11-21,4.1,3.0,182.03,0.0,0.0
2005-11-22,4.1,3.0,182.02,0.0,0.0
2005-11-23,4.1,3.0,182.016,0.0,0.0
2005-11-24,4.1,3.0,182.484,0.0,0.0
2005-11-25,4.1,3.0,181.937,0.1,0.0
2005-11-26,4.2,3.0,181.894,0.3,0.2
2005-11-27,4.5,3.2,182.355,0.5,0.2
2005-11-28,5.1,3.3,181.817,0.0,0.0
2005-11-29,5.1,3.3,181.815,0.1,0.1
2005-11-30,5.3,3.4,182.319,0.3,0.3
2005-12-01,5.5,3.7,181.815,0.1,0.0
2005-12-02,5.8,3.7,179.509,0.7,0.7
2005-12-03,6.3,4.4,167.911,0.0,0.1
2005-12-04,6.3,4.4,133.4,0.1,0.1
2005-12-05,6.5,4.5,133.4,0.5,0.2
2005-12-06,7.1,4.8,134.408,0.1,0.0
2005-12-07,7.1,4.8,134.913,0.1,0.1
2005-12-08,7.2,4.9,135.417,0.2,0.0
2005-12-09,7.2,5.0,135.921,0.0,0.1
2005-12-10,7.3,5.0,135.921,0.0,0.1
2005-12-11,7.3,5.1,136.929,0.1,0.0
2005-12-12,7.3,5.1,137.433,0.1,0.0
2005-12-13,7.4,5.1,138.442,0.1,0.0
2005-12-14,7.5,5.1,138.442,0.0,0.0
2005-12-15,7.5,5.1,138.946,0.0,0.0
2005-12-16,7.5,5.1,139.45,0.0,0.0
2005-12-17,7.5,5.1,139.954,0.0,0.0
2005-12-18,7.5,5.1,140.458,0.0,0.0
2005-12-19,7.5,5.1,140.963,0.3,0.2
2005-12-20,7.6,5.3,140.963,0.2,0.1
2005-12-21,7.8,5.5,141.467,0.1,0.0
2005-12-22,8.0,5.5,141.467,0.3,0.3
2005-12-23,8.4,5.6,141.971,0.4,0.2
2005-12-24,8.9,5.7,142.475,0.4,0.2
2005-12-25,9.2,5.9,143.203,0.0,0.0
2005-12-26,9.3,5.8,149.449,0.0,0.0
2005-12-27,9.3,5.7,152.366,0.2,0.1
2005-12-28,9.5,5.8,148.898,0.2,0.1
2005-12-29,9.7,5.9,145.568,0.0,0.1
2005-12-30,9.7,5.9,139.725,0.1,0.1
2005-12-31,9.8,6.0,137.903,0.2,0.0
2006-01-01,10.0,6.0,141.731,0.2,0.2
2006-01-02,10.2,6.2,137.271,0.0,0.0
2006-01-03,10.2,6.2,134.918,0.1,0.0
2006-01-04,10.3,6.3,135.565,0.3,0.2
2006-01-05,10.6,6.4,136.223,0.2,0.1
2006-01-06,10.7,6.6,136.395,0.2,0.0
2006-01-07,11.1,6.6,136.57,0.2,0.1
2006-01-08,11.3,6.6,135.217,0.0,0.0
2006-01-09,11.4,6.6,137.373,0.2,0.3
2006-01-10,11.6,6.9,138.039,1.1,0.9
2006-01-11,12.9,8.0,142.27,0.8,0.5
2006-01-12,13.9,8.5,143.469,0.4,0.3
2006-01-13,14.3,8.7,143.116,1.0,0.8
2006-01-14,15.3,9.3,144.304,0.4,0.2
2006-01-15,15.7,9.1,146.536,0.3,0.0
2006-01-16,16.0,9.1,147.235,0.0,0.0
2006-01-17,16.1,9.1,147.414,0.4,0.3
2006-01-18,16.5,9.4,148.12,0.0,0.1
2006-01-19,16.6,9.4,146.29,0.2,0.2
2006-01-20,16.8,9.6,146.46,0.7,0.3
2006-01-21,17.5,9.8,147.124,0.2,0.0
2006-01-22,17.7,9.8,147.256,0.2,0.3
2006-01-23,17.9,10.0,147.905,0.2,0.1
2006-01-24,18.1,10.3,136.987,0.0,0.0
2006-01-25,18.1,10.3,134.599,0.0,0.0
2006-01-26,18.1,10.3,135.208,0.1,0.0
2006-01-27,18.2,10.3,134.838,0.3,0.1
2006-01-28,18.5,10.4,135.483,0.4,0.4
2006-01-29,18.9,10.8,136.139,0.5,0.3
2006-01-30,19.4,11.0,135.739,0.9,0.6
2006-01-31,20.4,11.6,136.435,0.3,0.0
2006-02-01,20.7,11.6,136.577,0.6,0.5
2006-02-02,21.4,12.2,137.216,0.2,0.2
2006-02-03,21.6,12.3,136.835,0.0,0.1
2006-02-04,21.7,12.3,125.344,0.4,0.1
2006-02-05,22.1,12.4,125.98,0.2,0.2
2006-02-06,22.3,12.5,125.584,0.0,0.0
2006-02-07,22.3,12.5,126.167,0.0,0.1
2006-02-08,22.4,12.6,126.265,0.1,0.1
2006-02-09,22.5,12.6,126.402,0.0,0.0
2006-02-10,22.7,12.6,126.482,0.0,0.0
2006-02-11,22.7,12.6,126.482,0.1,0.0
2006-02-12,22.7,12.6,127.039,0.0,0.1
2006-02-13,22.7,12.7,126.639,0.1,0.2
2006-02-14,23.1,12.9,127.281,0.7,0.3
2006-02-15,23.6,13.3,127.381,0.0,0.0
2006-02-16,23.7,13.3,124.918,0.0,0.0
2006-02-17,23.7,13.3,124.946,0.0,0.0
2006-02-18,23.8,13.3,124.973,0.1,0.1
2006-02-19,23.9,13.5,125.53,0.1,0.0
2006-02-20,23.9,13.7,125.599,0.0,0.0
2006-02-21,24.0,13.8,125.177,0.3,0.2
2006-02-22,24.4,13.9,125.779,0.7,0.9
2006-02-23,25.2,14.7,125.897,1.3,1.3
2006-02-24,26.5,16.0,126.496,0.2,0.1
2006-02-25,26.7,16.0,126.067,0.3,0.1
2006-02-26,26.9,16.2,126.151,0.2,0.2
2006-02-27,27.0,16.3,126.257,0.1,0.1
2006-02-28,27.4,16.5,126.899,0.3,0.4
2006-03-01,27.8,16.6,127.046,0.0,0.1
2006-03-02,27.9,16.7,127.167,0.0,0.0
2006-03-03,28.0,16.7,126.773,0.0,0.0
2006-03-04,28.0,16.7,127.885,0.1,0.0
2006-03-05,28.0,16.7,126.979,0.1,0.1
2006-03-06,28.2,16.7,128.092,0.3,0.1
2006-03-07,28.3,16.9,127.697,0.0,0.1
2006-03-08,28.3,16.9,128.309,0.3,0.0
2006-03-09,28.7,17.0,127.897,0.1,0.0
2006-03-10,28.9,17.0,128.47,0.0,0.1
2006-03-11,28.9,17.0,128.02,0.0,0.0
2006-03-12,29.0,17.0,129.104,0.0,0.1
2006-03-13,29.1,17.1,125.617,0.1,0.1
2006-03-14,29.2,17.1,126.18,0.1,0.0
2006-03-15,29.3,17.3,126.272,0.0,0.0
2006-03-16,29.3,17.4,126.342,0.1,0.1
2006-03-17,29.3,17.4,126.424,0.2,0.0
2006-03-18,29.4,17.6,127.017,0.6,0.4
2006-03-19,30.0,18.0,126.608,0.2,0.0
2006-03-20,30.3,18.1,127.184,0.0,0.1
2006-03-21,30.3,18.1,124.226,0.0,0.1
2006-03-22,30.3,18.3,124.8,0.0,0.1
2006-03-23,30.3,18.3,129.41,0.0,0.0
2006-03-24,30.7,18.3,130.504,0.0,0.1
2006-03-25,30.8,18.2,140.181,0.2,0.0
2006-03-26,31.2,18.1,143.329,0.3,0.0
2006-03-27,31.6,18.0,146.474,0.0,0.1
2006-03-28,31.9,18.1,146.591,0.0,0.1
2006-03-29,32.1,18.1,164.892,0.4,0.2
2006-03-30,32.5,18.5,163.036,0.1,0.1
2006-03-31,32.6,18.5,163.198,0.1,0.0
2006-04-01,33.3,18.4,168.916,0.0,0.3
2006-04-02,33.0,18.7,187.853,0.2,0.2
2006-04-03,33.1,18.8,204.708,0.0,0.1
2006-04-04,33.1,18.9,224.1,0.8,0.1
2006-04-05,33.9,18.8,249.603,0.2,0.7
2006-04-06,34.0,19.5,489.174,1.2,0.7
2006-04-07,35.3,20.0,557.734,0.2,0.2
2006-04-08,35.2,19.8,622.883,0.1,0.0
2006-04-09,35.2,19.6,615.452,0.0,0.0
2006-04-10,35.0,19.6,534.269,0.0,0.0
2006-04-11,34.9,19.6,518.0,0.0,0.0
2006-04-12,34.9,19.5,536.468,0.4,0.1
2006-04-13,35.4,19.4,650.872,0.1,0.2
2006-04-14,35.6,19.5,791.161,0.2,0.1
2006-04-15,36.4,19.3,878.857,0.2,0.0
2006-04-16,36.1,19.1,901.201,0.1,0.1
2006-04-17,35.5,18.9,904.643,0.1,0.1
2006-04-18,35.6,19.0,896.578,0.0,0.1
2006-04-19,35.6,19.1,689.725,0.1,0.1
2006-04-20,36.1,18.8,745.531,0.0,0.0
2006-04-21,36.8,18.6,842.885,0.0,0.0
2006-04-22,35.8,18.0,1176.973,0.4,0.1
2006-04-23,34.9,17.9,1147.684,0.0,0.0
2006-04-24,34.9,17.9,1003.192,0.0,0.1
2006-04-25,35.0,18.1,907.913,0.0,0.0
2006-04-26,35.2,17.7,908.351,0.0,0.0
2006-04-27,35.2,17.5,1021.753,0.1,0.0
2006-04-28,35.3,17.3,1126.916,0.0,0.1
2006-04-29,34.5,16.6,1481.695,0.0,0.0
2006-04-30,33.6,15.9,1967.662,0.0,0.0
2006-05-01,32.6,15.6,1733.313,0.5,0.0
2006-05-02,33.0,15.3,1505.031,0.1,0.2
2006-05-03,32.9,15.4,1304.077,0.0,0.0
2006-05-04,32.9,15.4,1161.805,0.0,0.0
2006-05-05,32.7,15.3,1165.021,0.0,0.1
2006-05-06,32.1,14.7,1366.477,0.0,0.0
2006-05-07,31.6,14.2,1552.95,0.2,0.1
2006-05-08,31.8,13.9,1493.861,0.2,0.1
2006-05-09,32.0,13.7,1340.896,0.0,0.0
2006-05-10,32.0,13.7,1240.574,0.0,0.1
2006-05-11,31.8,13.1,1271.704,0.0,0.0
2006-05-12,31.6,12.7,1375.355,0.0,0.0
2006-05-13,30.9,12.2,1563.115,0.0,0.0
2006-05-14,30.1,11.5,1746.5,0.0,0.0
2006-05-15,29.0,10.5,2252.006,0.0,0.0
2006-05-16,27.7,9.3,3241.407,0.0,0.0
2006-05-17,26.3,8.3,4194.517,0.0,0.1
2006-05-18,25.1,7.2,5012.143,0.0,0.0
2006-05-19,23.7,6.0,5360.709,0.0,0.0
2006-05-20,22.6,5.1,5337.454,0.1,0.1
2006-05-21,21.7,4.2,5190.851,0.0,0.0
2006-05-22,20.4,2.8,4692.63,0.0,0.0
2006-05-23,19.3,1.9,4712.605,0.0,0.0
2006-05-24,18.0,0.7,4752.18,0.0,0.1
2006-05-25,16.8,0.0,2973.491,0.3,0.2
2006-05-26,15.7,0.0,2799.578,0.1,0.2
2006-05-27,15.2,0.0,2543.4,1.0,0.4
2006-05-28,16.2,0.0,2560.436,0.6,0.3
2006-05-29,16.7,0.0,2453.655,0.1,0.2
2006-05-30,16.7,0.0,2151.857,0.0,0.0
2006-05-31,16.5,0.0,1994.45,0.0,0.1
2006-06-01,15.8,0.0,2033.375,0.0,0.0
2006-06-02,14.6,0.0,2413.714,0.2,0.0
2006-06-03,12.9,0.0,3342.804,0.0,0.0
2006-06-04,11.4,0.0,3286.958,0.3,0.0
2006-06-05,10.4,0.0,2934.489,0.0,0.3
2006-06-06,9.3,0.0,2755.673,0.1,0.0
2006-06-07,8.2,0.0,2610.467,0.0,0.0
2006-06-08,6.6,0.0,2706.393,0.1,0.0
2006-06-09,5.7,0.0,2541.305,0.7,0.7
2006-06-10,4.4,0.0,2935.648,0.4,0.6
2006-06-11,3.9,0.0,2541.593,0.4,0.2
2006-06-12,2.7,0.0,2374.937,0.1,0.1
2006-06-13,1.2,0.0,2366.836,0.0,0.2
2006-06-14,0.0,0.0,2558.842,0.0,0.0
2006-06-15,0.0,0.0,2277.165,0.6,0.2
2006-06-16,0.0,0.0,2022.589,0.0,0.1
2006-06-17,0.0,0.0,1897.519,0.0,0.1
2006-06-18,0.0,0.0,1727.082,0.0,0.1
2006-06-19,0.0,0.0,1577.354,0.2,0.0
2006-06-20,0.0,0.0,1393.767,0.0,0.0
2006-06-21,0.0,0.0,1313.328,0.0,0.0
2006-06-22,0.0,0.0,1237.848,0.0,0.1
2006-06-23,0.0,0.0,1175.639,0.0,0.0
2006-06-24,0.0,0.0,1143.407,0.0,0.0
2006-06-25,0.0,0.0,1111.334,0.0,0.0
2006-06-26,0.0,0.0,1083.294,0.0,0.1
2006-06-27,0.0,0.0,1074.585,0.0,0.0
2006-06-28,0.0,0.0,1087.815,0.0,0.0
2006-06-29,0.0,0.0,989.587,0.1,0.0
2006-06-30,0.0,0.0,929.05,0.0,0.0
2006-07-01,0.0,0.0,875.058,0.0,0.0
2006-07-02,0.0,0.0,828.675,0.0,0.0
2006-07-03,0.0,0.0,789.484,0.1,0.2
2006-07-04,0.0,0.0,758.557,0.0,0.2
2006-07-05,0.0,0.0,753.987,0.4,0.2
2006-07-06,0.0,0.0,748.152,0.3,0.2
2006-07-07,0.0,0.0,745.442,0.0,0.0
2006-07-08,0.0,0.0,713.392,0.1,0.0
2006-07-09,0.0,0.0,646.144,0.0,0.0
2006-07-10,0.0,0.0,616.3,0.0,0.0
2006-07-11,0.0,0.0,593.216,0.1,0.2
2006-07-12,0.0,0.0,570.865,0.0,0.0
2006-07-13,0.0,0.0,556.244,0.0,0.0
2006-07-14,0.0,0.0,541.772,0.0,0.0
2006-07-15,0.0,0.0,509.124,0.0,0.0
2006-07-16,0.0,0.0,487.622,0.0,0.0
2006-07-17,0.0,0.0,483.086,0.0,0.0
2006-07-18,0.0,0.0,477.768,0.0,0.0
2006-07-19,0.0,0.0,470.829,0.0,0.0
2006-07-20,0.0,0.0,452.118,0.0,0.0
2006-07-21,0.0,0.0,447.148,0.0,0.0
2006-07-22,0.0,0.0,430.608,0.0,0.1
2006-07-23,0.0,0.0,428.006,0.0,0.0
2006-07-24,0.0,0.0,422.177,0.0,0.0
2006-07-25,0.0,0.0,397.681,0.0,0.0
2006-07-26,0.0,0.0,395.887,0.0,0.0
2006-07-27,0.0,0.0,396.914,0.0,0.0
2006-07-28,0.0,0.0,372.461,0.0,0.0
2006-07-29,0.0,0.0,374.118,0.0,0.0
2006-07-30,0.0,0.0,374.611,0.0,0.0
2006-07-31,0.0,0.0,363.121,0.0,0.0
2006-08-01,0.0,0.0,388.542,0.0,0.0
2006-08-02,0.0,0.0,349.206,0.0,0.0
2006-08-03,0.0,0.0,336.473,0.0,0.0
2006-08-04,0.0,0.0,336.713,0.0,0.0
2006-08-05,0.0,0.0,342.33,0.0,0.0
2006-08-06,0.0,0.0,320.844,0.0,0.0
2006-08-07,0.0,0.0,307.235,0.0,0.0
2006-08-08,0.0,0.0,310.656,0.0,0.1
2006-08-09,0.0,0.0,305.88,0.0,0.0
2006-08-10,0.0,0.0,304.349,0.0,0.2
2006-08-11,0.0,0.0,353.692,0.0,0.1
2006-08-12,0.0,0.0,660.153,0.0,0.0
2006-08-13,0.0,0.0,312.013,0.0,0.0
2006-08-14,0.0,0.0,304.45,0.0,0.0
2006-08-15,0.0,0.0,282.771,0.1,0.0
2006-08-16,0.0,0.0,282.771,0.8,0.7
2006-08-17,0.0,0.0,283.275,0.0,0.0
2006-08-18,0.0,0.0,283.275,0.0,0.0
2006-08-19,0.0,0.0,283.275,0.0,0.0
2006-08-20,0.0,0.0,284.283,0.1,0.0
2006-08-21,0.0,0.0,283.779,0.0,0.1
2006-08-22,0.0,0.0,267.142,0.0,0.0
2006-08-23,0.0,0.0,284.788,0.0,0.0
2006-08-24,0.0,0.0,284.283,0.0,0.0
2006-08-25,0.0,0.0,229.107,0.0,0.2
2006-08-26,0.0,0.0,228.968,0.0,0.1
2006-08-27,0.0,0.0,224.706,0.1,0.0
2006-08-28,0.0,0.0,224.397,0.0,0.0
2006-08-29,0.0,0.0,225.162,0.0,0.0
2006-08-30,0.0,0.0,226.308,0.1,0.0
2006-08-31,0.1,0.0,225.345,0.0,0.2
2006-09-01,0.0,0.0,226.528,0.0,0.0
2006-09-02,0.0,0.0,227.707,0.0,0.1
2006-09-03,0.0,0.0,224.931,0.0,0.0
2006-09-04,0.0,0.0,222.359,0.0,0.1
2006-09-05,0.0,0.0,179.657,0.0,0.0
2006-09-06,0.0,0.0,184.167,0.0,0.0
2006-09-07,0.0,0.0,181.168,0.0,0.0
2006-09-08,0.0,0.0,182.812,0.0,0.0
2006-09-09,0.0,0.0,181.421,0.0,0.0
2006-09-10,0.0,0.0,176.984,0.0,0.0
2006-09-11,0.0,0.0,175.537,0.0,0.0
2006-09-12,0.0,0.0,175.097,0.0,0.0
2006-09-13,0.0,0.0,173.624,0.0,0.0
2006-09-14,0.0,0.0,183.804,0.5,0.4
2006-09-15,0.1,0.0,212.765,0.4,0.2
2006-09-16,0.3,0.0,217.685,0.4,0.3
2006-09-17,0.5,0.0,201.829,0.0,0.0
2006-09-18,0.4,0.0,193.169,0.1,0.1
2006-09-19,0.0,0.0,181.585,0.2,0.0
2006-09-20,0.0,0.0,186.427,0.0,0.1
2006-09-21,0.0,0.0,185.214,0.5,0.3
2006-09-22,0.5,0.0,185.519,0.8,0.4
2006-09-23,1.1,0.2,186.843,0.1,0.0
2006-09-24,1.1,0.0,180.578,0.0,0.0
2006-09-25,0.8,0.0,176.806,0.1,0.1
2006-09-26,0.2,0.0,177.555,0.0,0.0
2006-09-27,0.0,0.0,173.772,0.0,0.0
2006-09-28,0.0,0.0,171.471,0.1,0.0
2006-09-29,0.0,0.0,165.645,0.0,0.0
2006-09-30,0.0,0.0,165.837,0.0,0.0
2006-10-01,0.0,0.0,166.529,0.0,0.0
2006-10-02,0.0,0.0,164.693,0.0,0.0
2006-10-03,0.0,0.0,164.87,0.0,0.0
2006-10-04,0.0,0.0,160.505,0.0,0.0
2006-10-05,0.0,0.0,160.675,0.0,0.0
2006-10-06,0.0,0.0,161.353,0.0,0.0
2006-10-07,0.0,0.0,161.517,0.0,0.0
2006-10-08,0.0,0.0,161.686,0.1,0.3
2006-10-09,0.1,0.0,161.878,0.0,0.0
2006-10-10,0.0,0.0,160.027,0.1,0.0
2006-10-11,0.0,0.0,160.69,0.0,0.0
2006-10-12,0.0,0.0,160.333,0.0,0.0
2006-10-13,0.0,0.0,160.983,0.0,0.0
2006-10-14,0.0,0.0,161.123,0.1,0.1
2006-10-15,0.0,0.0,158.731,0.0,0.0
2006-10-16,0.0,0.0,159.395,0.3,0.1
2006-10-17,0.4,0.1,159.577,0.1,0.1
2006-10-18,0.4,0.1,159.721,0.2,0.1
2006-10-19,0.6,0.2,159.858,0.3,0.3
2006-10-20,0.9,0.0,158.029,0.8,0.5
2006-10-21,1.7,0.7,158.254,0.1,0.1
2006-10-22,1.8,0.8,158.445,0.1,0.0
2006-10-23,1.8,0.8,158.594,0.0,0.1
2006-10-24,1.8,0.9,159.244,0.0,0.0
2006-10-25,1.8,0.9,158.862,0.0,0.0
2006-10-26,1.8,0.9,159.482,0.1,0.1
2006-10-27,1.8,0.9,147.513,0.0,0.0
2006-10-28,1.8,0.8,147.615,0.1,0.0
2006-10-29,1.8,0.8,147.742,0.5,0.3
2006-10-30,2.5,1.3,147.855,0.1,0.0
2006-10-31,2.6,1.3,147.811,0.0,0.1
2006-11-01,2.6,1.4,148.318,0.1,0.0
2006-11-02,2.6,1.4,147.878,0.3,0.2
2006-11-03,2.8,1.5,174.068,0.3,0.6
2006-11-04,3.1,1.7,184.456,0.3,0.6
2006-11-05,3.2,1.6,221.549,0.2,0.2
2006-11-06,3.4,1.6,230.478,1.1,0.7
2006-11-07,2.9,0.0,1413.589,2.1,1.9
2006-11-08,1.9,0.0,1892.311,0.0,0.0
2006-11-09,1.8,0.0,1033.588,0.1,0.0
2006-11-10,1.8,0.0,799.338,0.2,0.2
2006-11-11,2.1,0.2,627.309,0.9,0.2
2006-11-12,3.1,0.5,520.079,0.5,0.3
2006-11-13,3.6,0.8,513.529,0.8,0.5
2006-11-14,4.4,1.3,479.554,0.2,0.0
2006-11-15,4.7,1.4,417.745,0.5,0.4
2006-11-16,5.1,1.7,398.759,0.1,0.1
2006-11-17,5.2,1.8,375.644,0.0,0.0
2006-11-18,5.2,1.8,369.059,0.0,0.0
2006-11-19,5.2,1.8,370.477,0.3,0.2
2006-11-20,5.2,1.9,363.388,0.2,0.5
2006-11-21,5.6,2.1,332.187,0.7,0.4
2006-11-22,6.4,2.7,327.163,0.2,0.1
2006-11-23,6.7,2.8,318.056,0.5,0.2
2006-11-24,7.2,3.2,299.828,0.9,0.7
2006-11-25,8.2,3.9,283.045,0.4,0.3
2006-11-26,8.6,4.2,252.781,0.0,0.0
2006-11-27,8.7,4.2,253.595,0.0,0.1
2006-11-28,8.8,4.3,254.19,0.1,0.0
2006-11-29,8.8,4.3,254.297,0.1,0.2
2006-11-30,8.8,4.5,255.507,0.5,0.2
